Ids_Prd,R_Csump,All_Emp,NetExports,M1,M2,CPI,^GSPC,Intr_10Y,Moody_aaa,Labor_partic,Imports_Goods,Customs_Duties,GDP_nominal,working_hour_manuf,Ef_Fed_Rate,Unemp,Per_savings,Real GDP,dataset
-0.003576470873157156,-0.0034212837010882957,-0.0021448334688507487,0.0,0.012200996029340772,0.02472453648381201,0.015190165493975005,0.0891278137621958,-0.1453934665706671,-0.05723112789197149,0.003316752625993402,0.0,0.0,0.0,39.5,5.566666666666666,5.833333333333333,13.299999999999999,-0.010773558661599125,train
0.00467148041033516,0.015999061366920753,0.0009600994722767098,0.0,0.02031464135117922,0.03666973056418055,0.005012541823544492,0.1007798942474123,-0.11426809354893885,-0.05792865188157115,-0.006644542718668767,0.0,0.0,0.0,39.800000000000004,3.856666666666667,5.933333333333334,13.366666666666667,0.026799165184653972,train
0.014845311148988571,0.013283339122528215,0.005544858486500104,0.0,0.021253343505797773,0.03492682474442432,0.012422519998557036,0.0006529778254602547,0.13440820109805696,0.05792865188157115,-0.0033389012655140604,0.0,0.0,0.0,39.93333333333333,4.566666666666666,5.900000000000001,13.833333333333334,0.005393595262143336,train
0.007394339918046278,0.01132991153771945,0.005039627655389012,0.0,0.013333530869465093,0.028562908416765787,0.007380107297622729,-0.0027144550537183676,-0.06004963377951045,-0.026526754333428215,0.005004180584575302,0.0,0.0,0.0,39.833333333333336,5.476666666666667,6.033333333333334,13.566666666666668,0.008190831618485106,train
0.023169928927393002,0.013917413521030042,0.006888277551173161,0.0,0.007915608612661273,0.025379177942270736,0.0073260400920731605,-0.0022874047141323572,-0.034800529149417114,-0.025869379978417317,0.004979263399607525,0.0,0.0,0.0,40.03333333333333,4.75,5.933333333333334,13.133333333333333,0.0023458926521939816,train
0.040560453057886026,0.018685062691449872,0.01151316034069616,0.0,0.02594179197800006,0.032140181579271676,0.007272759329079559,0.08243456556810536,0.023334392061773013,-0.001380262468958282,0.0016542600960267606,0.0,0.0,0.0,40.333333333333336,3.546666666666667,5.766666666666667,12.366666666666667,0.018205430023737534,train
0.012738684721468108,0.011142072750376819,0.011097440442174644,0.0,0.009768606030536198,0.02184552892598024,0.007220247973487304,0.002967083617978261,0.006568168112097039,-0.00138217022695164,-0.0016542600960267606,0.0,0.0,0.0,40.53333333333333,4.3,5.7,11.633333333333333,0.02243922200938009,train
0.02066780203563745,0.014422088758084595,0.006836848184372357,0.0,0.027513198547725715,0.03743892745632582,0.009546611883579637,0.012686889790288092,0.06953827646365651,-0.0013840832659386404,0.0,0.0,0.0,0.0,40.56666666666667,4.743333333333333,5.566666666666666,11.966666666666667,0.00939660957362598,train
0.03545459824629438,0.024107118131609706,0.013428765584766467,0.0,0.024371636821285847,0.03037054879426826,0.009456335242035596,0.07150102076754727,-0.029436672295129807,-0.019581045199106306,0.0016542600960267606,0.0,0.0,0.0,40.666666666666664,5.1466666666666665,5.366666666666667,13.433333333333332,0.016605717228014072,train
0.02188660110720697,0.017145802265108312,0.01340814005987312,0.0,0.009982115227971988,0.016073540909254724,0.02095536517598795,-0.04421451833514123,0.053570573631559704,0.02922963831493841,0.004946423935325406,0.0,0.0,0.0,40.73333333333333,6.536666666666666,4.933333333333334,12.533333333333333,0.024448111784003856,train
0.006666096830099555,-0.004320571555935793,0.007873593763429554,0.0,0.019670185735824575,0.021837577719296064,0.018265347977293178,-0.07057940384550676,0.027922460619623335,0.010914160180678367,0.0016433857437299082,0.0,0.0,0.0,40.733333333333334,7.816666666666666,4.933333333333334,13.333333333333334,0.010828592930138825,train
0.010145346172057756,0.01001759690804116,0.005046617224605754,0.0,0.004663825010204015,0.007174489700620512,0.02237229775453331,0.008086197556182562,0.027163928940822313,0.03467013909512029,-0.0016433857437299082,0.0,0.0,0.0,40.666666666666664,10.56,4.8,13.4,-0.005272257243541745,train
0.010080470192165514,-0.013614723088890557,0.009722754899993191,0.0,0.019201818848537222,0.019117882243466333,0.02404487425400248,-0.10810759553655203,-0.05062541561982048,0.006531701863215389,0.006557400546158831,0.0,0.0,0.0,40.6,9.996666666666666,4.766666666666667,14.533333333333333,0.009447539531183935,train
-0.009743984964100783,-0.004780885600342177,0.0033903324932182954,0.0,0.014350699452132964,0.016922054239731033,0.03188367840522188,0.02762640795098381,0.06740902637264212,0.04207121392068691,0.0016326534238855217,0.0,0.0,0.0,40.43333333333333,9.323333333333332,5.133333333333333,13.966666666666667,-0.008634220481127386,train
0.00320741426321991,0.003861897835962136,0.003926072602002506,0.0,0.0067264827609507805,0.008810629682154847,0.02479465861321639,-0.08179240345403649,0.04475323072300719,0.05583974758369514,-0.0016326534238855217,0.0,0.0,0.0,40.0,11.25,5.2,12.9,0.0023741495820974734,train
-0.008525227095396382,0.0006716510495170525,7.632908014443274e-05,0.0,0.0092679069307815,0.011440346784147515,0.03213127818279338,-0.2761197348206581,0.0642069011710098,0.08701137698962969,0.0032626456348161526,0.0,0.0,0.0,40.1,12.089999999999998,5.633333333333333,12.6,-0.009497734873638919,train
-0.07296642174941104,-0.01534793770026699,-0.012261611942536277,0.0,0.011738946248512683,0.015866254624311793,0.02536721387842311,-0.015528339636829536,-0.0789032244612069,-0.038614836127779384,-0.0032626456348161526,0.0,0.0,0.0,39.6,9.346666666666666,6.6000000000000005,13.733333333333334,-0.00389162026282186,train
